event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,participant_id
key pressed,"u",1559750710.313581,"Ju",0.18384194374084473,"Sylvia wagt quick den Ju",7.936064958572388,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Ju",43.0494339466095,3,none,4
key pressed,"x",1559750710.4575412,"Jux",0.3278021812438965,"Sylvia wagt quick den Jux",8.08002519607544,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux",43.19339418411255,3,none,4
key pressed,"SPACE",1559750710.5615182,"Jux",0.431779146194458,"Sylvia wagt quick den Jux ",8.184002161026001,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux ",43.29737114906311,3,none,4
word typed,"SPACE",1559750710.5615182,"Jux",0.431779146194458,"Sylvia wagt quick den Jux ",8.184002161026001,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux ",43.29737114906311,3,False,4
key pressed,"b",1559750710.716075,"b",0.0,"Sylvia wagt quick den Jux b",8.338558912277222,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux b",43.45192790031433,3,none,4
key pressed,"e",1559750710.801067,"be",0.0849921703338623,"Sylvia wagt quick den Jux be",8.423551082611084,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux be",43.53692007064819,3,none,4
key pressed,"i",1559750710.9205492,"bei",0.20447421073913574,"Sylvia wagt quick den Jux bei",8.543033123016357,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei",43.65640211105347,3,none,4
key pressed,"SPACE",1559750711.057683,"bei",0.34160804748535156,"Sylvia wagt quick den Jux bei ",8.680166959762573,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei ",43.79353594779968,3,none,4
word typed,"SPACE",1559750711.057683,"bei",0.34160804748535156,"Sylvia wagt quick den Jux bei ",8.680166959762573,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei ",43.79353594779968,3,False,4
key pressed,"P",1559750711.241624,"P",0.0,"Sylvia wagt quick den Jux bei P",8.864108085632324,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei P",43.977477073669434,3,none,4
key pressed,"f",1559750711.433517,"Pf",0.1918928623199463,"Sylvia wagt quick den Jux bei Pf",9.05600094795227,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pf",44.16936993598938,3,none,4
word typed,"ENTER",1559750715.321702,"Pforzheim.",4.080077886581421,"Sylvia wagt quick den Jux bei Pforzheim.
",12.944185972213745,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.
",48.057554960250854,3,True,4
sentence typed,"ENTER",1559750715.321702,"Pforzheim.",4.080077886581421,"Sylvia wagt quick den Jux bei Pforzheim.
",12.944185972213745,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.
",48.057554960250854,3,none,4
key pressed,"J",1559750716.465775,"J",0.0,"J",0.0,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.J",49.20162796974182,4,none,4
key pressed,"e",1559750716.585716,"Je",0.11994099617004395,"Je",0.11994099617004395,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Je",49.321568965911865,4,none,4
key pressed,"d",1559750716.7456908,"Jed",0.27991580963134766,"Jed",0.27991580963134766,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jed",49.48154377937317,4,none,4
key pressed,"e",1559750716.89782,"Jede",0.43204498291015625,"Jede",0.43204498291015625,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jede",49.63367295265198,4,none,4
key pressed,"SPACE",1559750717.8339882,"Jeder",1.368213176727295,"Jeder ",1.368213176727295,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder ",50.569841146469116,4,none,4
word typed,"SPACE",1559750717.8339882,"Jeder",1.368213176727295,"Jeder ",1.368213176727295,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder ",50.569841146469116,4,True,4
key pressed,"w",1559750718.176954,"w",0.0,"Jeder w",1.7111790180206299,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder w",50.91280698776245,4,none,4
key pressed,"a",1559750718.345123,"wa",0.1681690216064453,"Jeder wa",1.8793480396270752,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wa",51.0809760093689,4,none,4
key pressed,"SPACE",1559750719.273352,"wackere",1.096397876739502,"Jeder wackere ",2.807576894760132,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere ",52.00920486450195,4,none,4
word typed,"SPACE",1559750719.273352,"wackere",1.096397876739502,"Jeder wackere ",2.807576894760132,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere ",52.00920486450195,4,True,4
key pressed,"B",1559750719.625773,"B",0.0,"Jeder wackere B",3.1599979400634766,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere B",52.3616259098053,4,none,4
key pressed,"a",1559750720.0419252,"Ba",0.4161522388458252,"Jeder wackere Ba",3.5761501789093018,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Ba",52.77777814865112,4,none,4
key pressed,"y",1559750720.321923,"Bay",0.6961500644683838,"Jeder wackere Bay",3.8561480045318604,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bay",53.05777597427368,4,none,4
key pressed,"SPACE",1559750721.473964,"Bayer",1.8481910228729248,"Jeder wackere Bayer ",5.008188962936401,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer ",54.20981693267822,4,none,4
word typed,"SPACE",1559750721.473964,"Bayer",1.8481910228729248,"Jeder wackere Bayer ",5.008188962936401,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer ",54.20981693267822,4,True,4
key pressed,"v",1559750722.12195,"v",0.0,"Jeder wackere Bayer v",5.656174898147583,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer v",54.857802867889404,4,none,4
key pressed,"e",1559750722.29009,"ve",0.16814017295837402,"Jeder wackere Bayer ve",5.824315071105957,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer ve",55.02594304084778,4,none,4
key pressed,"r",1559750722.425899,"ver",0.30394911766052246,"Jeder wackere Bayer ver",5.9601240158081055,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer ver",55.16175198554993,4,none,4
key pressed,"t",1559750722.609914,"vert",0.4879641532897949,"Jeder wackere Bayer vert",6.144139051437378,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vert",55.3457670211792,4,none,4
key pressed,"i",1559750722.721906,"verti",0.5999560356140137,"Jeder wackere Bayer verti",6.256130933761597,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer verti",55.45775890350342,4,none,4
key pressed,"SPACE",1559750723.4502988,"vertilgt",1.3283488750457764,"Jeder wackere Bayer vertilgt ",6.984523773193359,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt ",56.18615174293518,4,none,4
word typed,"SPACE",1559750723.4502988,"vertilgt",1.3283488750457764,"Jeder wackere Bayer vertilgt ",6.984523773193359,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt ",56.18615174293518,4,True,4
key pressed,"b",1559750724.0100212,"b",0.0,"Jeder wackere Bayer vertilgt b",7.544246196746826,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt b",56.74587416648865,4,none,4
key pressed,"e",1559750724.289904,"be",0.27988290786743164,"Jeder wackere Bayer vertilgt be",7.824129104614258,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt be",57.02575707435608,4,none,4
key pressed,"q",1559750724.4019892,"beq",0.3919680118560791,"Jeder wackere Bayer vertilgt beq",7.936214208602905,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt beq",57.13784217834473,4,none,4
key pressed,"u",1559750724.5938392,"bequ",0.5838179588317871,"Jeder wackere Bayer vertilgt bequ",8.128064155578613,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequ",57.329692125320435,4,none,4
key pressed,"e",1559750724.7299929,"beque",0.7199716567993164,"Jeder wackere Bayer vertilgt beque",8.264217853546143,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt beque",57.465845823287964,4,none,4
key pressed,"SPACE",1559750725.474218,"bequem",1.4641966819763184,"Jeder wackere Bayer vertilgt bequem ",9.008442878723145,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem ",58.210070848464966,4,none,4
word typed,"SPACE",1559750725.474218,"bequem",1.4641966819763184,"Jeder wackere Bayer vertilgt bequem ",9.008442878723145,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem ",58.210070848464966,4,True,4
key pressed,"z",1559750726.2501812,"z",0.0,"Jeder wackere Bayer vertilgt bequem z",9.784406185150146,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem z",58.98603415489197,4,none,4
key pressed,"w",1559750726.402133,"zw",0.15195178985595703,"Jeder wackere Bayer vertilgt bequem zw",9.936357975006104,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zw",59.137985944747925,4,none,4
key pressed,"SPACE",1559750727.538442,"zwo",1.2882606983184814,"Jeder wackere Bayer vertilgt bequem zwo ",11.072666883468628,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo ",60.27429485321045,4,none,4
word typed,"SPACE",1559750727.538442,"zwo",1.2882606983184814,"Jeder wackere Bayer vertilgt bequem zwo ",11.072666883468628,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo ",60.27429485321045,4,True,4
key pressed,"P",1559750727.906152,"P",0.0,"Jeder wackere Bayer vertilgt bequem zwo P",11.440376996994019,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo P",60.64200496673584,4,none,4
key pressed,"SPACE",1559750729.354441,"Pfund",1.448288917541504,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",12.888665914535522,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",62.090293884277344,4,none,4
word typed,"SPACE",1559750729.354441,"Pfund",1.448288917541504,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",12.888665914535522,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",62.090293884277344,4,True,4
key pressed,"L",1559750730.130257,"L",0.0,"Jeder wackere Bayer vertilgt bequem zwo Pfund L",13.66448187828064,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund L",62.86610984802246,4,none,4
key pressed,"SPACE",1559750730.5941288,"Pfund",0.46387195587158203,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",14.128353834152222,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",63.32998180389404,4,none,4
word typed,"SPACE",1559750730.5941288,"Pfund",0.46387195587158203,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",14.128353834152222,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund ",63.32998180389404,4,False,4
key pressed,"K",1559750730.8422642,"K",0.0,"Jeder wackere Bayer vertilgt bequem zwo Pfund K",14.376489162445068,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund K",63.57811713218689,4,none,4
key pressed,"a",1559750731.1062028,"Ka",0.26393866539001465,"Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",14.640427827835083,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",63.842055797576904,4,none,4
word typed,"ENTER",1559750732.91419,"Kalbshaxen.",2.0719258785247803,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",16.44841504096985,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",65.65004301071167,4,True,4
sentence typed,"ENTER",1559750732.91419,"Kalbshaxen.",2.0719258785247803,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",16.44841504096985,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",65.65004301071167,4,none,4
key pressed,"F",1559750734.322232,"F",0.0,"F",0.0,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.F",67.0580849647522,5,none,4
key pressed,"r",1559750734.642236,"Fr",0.3200039863586426,"Fr",0.3200039863586426,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Fr",67.37808895111084,5,none,4
key pressed,"SPACE",1559750735.490763,"Franz",1.1685309410095215,"Franz ",1.1685309410095215,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz ",68.22661590576172,5,none,4
word typed,"SPACE",1559750735.490763,"Franz",1.1685309410095215,"Franz ",1.1685309410095215,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz ",68.22661590576172,5,True,4
key pressed,"j",1559750735.770436,"j",0.0,"Franz j",1.4482040405273438,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz j",68.50628900527954,5,none,4
key pressed,"a",1559750735.922556,"ja",0.15211987495422363,"Franz ja",1.6003239154815674,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz ja",68.65840888023376,5,none,4
key pressed,"SPACE",1559750736.6984751,"jagt",0.9280390739440918,"Franz jagt ",2.3762431144714355,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt ",69.43432807922363,5,none,4
word typed,"SPACE",1559750736.6984751,"jagt",0.9280390739440918,"Franz jagt ",2.3762431144714355,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt ",69.43432807922363,5,True,4
key pressed,"i",1559750736.9382,"i",0.0,"Franz jagt i",2.6159679889678955,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt i",69.67405295372009,5,none,4
key pressed,"m",1559750737.194129,"im",0.25592899322509766,"Franz jagt im",2.871896982192993,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im",69.92998194694519,5,none,4
key pressed,"SPACE",1559750737.914657,"imim",0.9764571189880371,"Franz jagt imim ",3.5924251079559326,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt imim ",70.65051007270813,5,none,4
word typed,"SPACE",1559750737.914657,"imim",0.9764571189880371,"Franz jagt imim ",3.5924251079559326,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt imim ",70.65051007270813,5,True,4
key pressed,"m",1559750738.362428,"imim",1.4242279529571533,"Franz jagt imim",4.040195941925049,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt imim",71.09828090667725,5,none,4
key pressed,"i",1559750738.50633,"imi",1.5681300163269043,"Franz jagt imi",4.1840980052948,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt imi",71.242182970047,5,none,4
key pressed,"m",1559750738.690293,"im",1.7520930767059326,"Franz jagt im",4.368061065673828,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im",71.42614603042603,5,none,4
key pressed,"SPACE",1559750738.986502,"im",2.048301935195923,"Franz jagt im ",4.664269924163818,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im ",71.72235488891602,5,none,4
word typed,"SPACE",1559750738.986502,"im",2.048301935195923,"Franz jagt im ",4.664269924163818,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im ",71.72235488891602,5,False,4
key pressed,"k",1559750739.3467531,"k",0.0,"Franz jagt im k",5.024521112442017,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im k",72.08260607719421,5,none,4
key pressed,"o",1559750739.530373,"ko",0.18361997604370117,"Franz jagt im ko",5.208141088485718,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im ko",72.26622605323792,5,none,4
key pressed,"SPACE",1559750740.186605,"komplett",0.8398518562316895,"Franz jagt im komplett ",5.864372968673706,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett ",72.9224579334259,5,none,4
word typed,"SPACE",1559750740.186605,"komplett",0.8398518562316895,"Franz jagt im komplett ",5.864372968673706,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett ",72.9224579334259,5,True,4
key pressed,"v",1559750740.7145002,"v",0.0,"Franz jagt im komplett v",6.392268180847168,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett v",73.45035314559937,5,none,4
key pressed,"e",1559750740.914432,"ve",0.19993185997009277,"Franz jagt im komplett ve",6.592200040817261,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett ve",73.65028500556946,5,none,4
key pressed,"r",1559750741.05846,"ver",0.3439598083496094,"Franz jagt im komplett ver",6.736227989196777,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett ver",73.79431295394897,5,none,4
