event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,autocompletion,participant_id
key pressed,k,1559749728.634657,k,0.0,Franz jagt im k,4.917798757553101,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im k,64.24016404151917,4,none,True,2
key pressed,o,1559749728.850764,ko,0.21610713005065918,Franz jagt im ko,5.13390588760376,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im ko,64.45627117156982,4,none,True,2
key pressed,m,1559749729.066087,kom,0.4314301013946533,Franz jagt im kom,5.349228858947754,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im kom,64.67159414291382,4,none,True,2
key pressed,SPACE,1559749730.308671,komplett,1.6740140914916992,Franz jagt im komplett ,6.5918128490448,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett ,65.91417813301086,4,none,True,2
word typed,SPACE,1559749730.308671,komplett,1.6740140914916992,Franz jagt im komplett ,6.5918128490448,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett ,65.91417813301086,4,True,True,2
key pressed,v,1559749730.6650739,v,0.0,Franz jagt im komplett v,6.94821572303772,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett v,66.27058100700378,4,none,True,2
key pressed,e,1559749730.797995,ve,0.1329212188720703,Franz jagt im komplett ve,7.08113694190979,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett ve,66.40350222587585,4,none,True,2
key pressed,r,1559749731.308203,ver,0.6431291103363037,Franz jagt im komplett ver,7.591344833374023,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett ver,66.91371011734009,4,none,True,2
key pressed,SPACE,1559749733.03482,verwahrlosten,2.369746208190918,Franz jagt im komplett verwahrlosten ,9.317961931228638,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten ,68.6403272151947,4,none,True,2
word typed,SPACE,1559749733.03482,verwahrlosten,2.369746208190918,Franz jagt im komplett verwahrlosten ,9.317961931228638,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten ,68.6403272151947,4,True,True,2
key pressed,T,1559749733.829349,T,0.0,Franz jagt im komplett verwahrlosten T,10.112490892410278,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten T,69.43485617637634,4,none,True,2
key pressed,SPACE,1559749734.783326,Taxi,0.9539768695831299,Franz jagt im komplett verwahrlosten Taxi ,11.066467761993408,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi ,70.38883304595947,4,none,True,2
word typed,SPACE,1559749734.783326,Taxi,0.9539768695831299,Franz jagt im komplett verwahrlosten Taxi ,11.066467761993408,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi ,70.38883304595947,4,True,True,2
key pressed,q,1559749735.3071492,q,0.0,Franz jagt im komplett verwahrlosten Taxi q,11.590291023254395,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi q,70.91265630722046,4,none,True,2
key pressed,u,1559749735.490496,qu,0.18334674835205078,Franz jagt im komplett verwahrlosten Taxi qu,11.773637771606445,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi qu,71.09600305557251,4,none,True,2
key pressed,SPACE,1559749737.444596,quer,2.137446880340576,Franz jagt im komplett verwahrlosten Taxi quer ,13.72773790359497,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer ,73.05010318756104,4,none,True,2
word typed,SPACE,1559749737.444596,quer,2.137446880340576,Franz jagt im komplett verwahrlosten Taxi quer ,13.72773790359497,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer ,73.05010318756104,4,True,True,2
key pressed,d,1559749738.086814,d,0.0,Franz jagt im komplett verwahrlosten Taxi quer d,14.369955778121948,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer d,73.69232106208801,4,none,True,2
key pressed,u,1559749738.26987,du,0.18305611610412598,Franz jagt im komplett verwahrlosten Taxi quer du,14.553011894226074,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer du,73.87537717819214,4,none,True,2
key pressed,SPACE,1559749739.257729,durch,1.170915126800537,Franz jagt im komplett verwahrlosten Taxi quer durch ,15.540870904922485,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch ,74.86323618888855,4,none,True,2
word typed,SPACE,1559749739.257729,durch,1.170915126800537,Franz jagt im komplett verwahrlosten Taxi quer durch ,15.540870904922485,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch ,74.86323618888855,4,True,True,2
key pressed,B,1559749739.8126552,B,0.0,Franz jagt im komplett verwahrlosten Taxi quer durch B,16.095797061920166,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch B,75.41816234588623,4,none,True,2
word typed,ENTER,1559749743.663404,Bayern.,3.8507487773895264,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
",19.946545839309692,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
",79.26891112327576,4,True,True,2
sentence typed,ENTER,1559749743.663404,Bayern.,3.8507487773895264,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
",19.946545839309692,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
",79.26891112327576,4,none,True,2
key pressed,A,1559749744.912161,A,0.0,A,0.0,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.A,80.5176682472229,5,none,True,2
key pressed,S,1559749745.648093,S,0.0,S,0.0,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.S,81.25360012054443,5,none,True,2
key pressed,SPACE,1559749746.931005,Sylvia,1.282912015914917,Sylvia ,1.282912015914917,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia ,82.53651213645935,5,none,True,2
word typed,SPACE,1559749746.931005,Sylvia,1.282912015914917,Sylvia ,1.282912015914917,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia ,82.53651213645935,5,True,True,2
key pressed,q,1559749747.595241,q,0.0,Sylvia q,1.947148084640503,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia q,83.20074820518494,5,none,True,2
key pressed,SPACE,1559749747.955161,Sylvia,0.35992002487182617,Sylvia ,2.307068109512329,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia ,83.56066823005676,5,none,True,2
word typed,SPACE,1559749747.955161,Sylvia,0.35992002487182617,Sylvia ,2.307068109512329,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia ,83.56066823005676,5,False,True,2
key pressed,w,1559749748.0953321,w,0.0,Sylvia w,2.4472391605377197,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia w,83.70083928108215,5,none,True,2
key pressed,a,1559749748.3385248,wa,0.2431926727294922,Sylvia wa,2.690431833267212,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wa,83.94403195381165,5,none,True,2
key pressed,SPACE,1559749749.808162,wagt,1.712829828262329,Sylvia wagt ,4.160068988800049,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt ,85.41366910934448,5,none,True,2
word typed,SPACE,1559749749.808162,wagt,1.712829828262329,Sylvia wagt ,4.160068988800049,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt ,85.41366910934448,5,True,True,2
key pressed,q,1559749750.3573382,q,0.0,Sylvia wagt q,4.709245204925537,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt q,85.96284532546997,5,none,True,2
key pressed,u,1559749750.485284,qu,0.1279458999633789,Sylvia wagt qu,4.837191104888916,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt qu,86.09079122543335,5,none,True,2
key pressed,SPACE,1559749752.581176,quick,2.2238378524780273,Sylvia wagt quick ,6.9330830574035645,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick ,88.186683177948,5,none,True,2
word typed,SPACE,1559749752.581176,quick,2.2238378524780273,Sylvia wagt quick ,6.9330830574035645,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick ,88.186683177948,5,True,True,2
key pressed,d,1559749752.989415,d,0.0,Sylvia wagt quick d,7.34132194519043,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick d,88.59492206573486,5,none,True,2
key pressed,e,1559749753.17233,de,0.18291497230529785,Sylvia wagt quick de,7.5242369174957275,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick de,88.77783703804016,5,none,True,2
key pressed,n,1559749753.4074,den,0.4179849624633789,Sylvia wagt quick den,7.759306907653809,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den,89.01290702819824,5,none,True,2
key pressed,SPACE,1559749753.590192,den,0.6007771492004395,Sylvia wagt quick den ,7.942099094390869,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den ,89.1956992149353,5,none,True,2
word typed,SPACE,1559749753.590192,den,0.6007771492004395,Sylvia wagt quick den ,7.942099094390869,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den ,89.1956992149353,5,False,True,2
key pressed,J,1559749754.517441,J,0.0,Sylvia wagt quick den J,8.869348049163818,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den J,90.12294816970825,5,none,True,2
key pressed,SPACE,1559749756.4282482,Jux,1.9108071327209473,Sylvia wagt quick den Jux ,10.780155181884766,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux ,92.0337553024292,5,none,True,2
word typed,SPACE,1559749756.4282482,Jux,1.9108071327209473,Sylvia wagt quick den Jux ,10.780155181884766,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux ,92.0337553024292,5,True,True,2
key pressed,b,1559749756.8120708,b,0.0,Sylvia wagt quick den Jux b,11.163977861404419,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux b,92.41757798194885,5,none,True,2
key pressed,e,1559749756.898334,be,0.08626317977905273,Sylvia wagt quick den Jux be,11.250241041183472,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux be,92.5038411617279,5,none,True,2
key pressed,i,1559749757.068285,bei,0.2562141418457031,Sylvia wagt quick den Jux bei,11.420192003250122,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei,92.67379212379456,5,none,True,2
key pressed,SPACE,1559749758.2148411,beibei,1.4027702808380127,Sylvia wagt quick den Jux beibei ,12.566748142242432,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux beibei ,93.82034826278687,5,none,True,2
word typed,SPACE,1559749758.2148411,beibei,1.4027702808380127,Sylvia wagt quick den Jux beibei ,12.566748142242432,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux beibei ,93.82034826278687,5,True,True,2
key pressed,P,1559749758.894547,P,0.0,Sylvia wagt quick den Jux beibei P,13.246454000473022,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux beibei P,94.50005412101746,5,none,True,2
word typed,ENTER,1559749761.6685371,Pforzheim.,2.7739901542663574,"Sylvia wagt quick den Jux beibei Pforzheim.
",16.02044415473938,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux beibei Pforzheim.
",97.27404427528381,5,True,True,2
sentence typed,ENTER,1559749761.6685371,Pforzheim.,2.7739901542663574,"Sylvia wagt quick den Jux beibei Pforzheim.
",16.02044415473938,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux beibei Pforzheim.
",97.27404427528381,5,none,True,2
test finished,,1559749761.6685371,,2.7739901542663574,,16.02044415473938,Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Prall vom Whisky flog Quax den Jet zu Bruch.Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux beibei Pforzheim.,97.27404427528381,,,True,2
